ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
590-99-9703|3597320331922273|Shelly|Morris|F|87675 Mason Crest|Fort Valley|GA|31030|32.5496|-83.8887|18977|Financial adviser|1978-12-23|431902534649|adults_2550_female_urban.json
395-91-7774|378581932426870|John|Mccormick|M|652 Michelle Walk|Burlington|NC|27217|36.1288|-79.4114|75761|Psychologist, prison and probation services|1973-10-31|737749731245|adults_50up_male_urban.json
435-28-9172|4520375830943|Erin|Bartlett|F|094 Deborah Row Suite 604|Chelsea|MI|48118|42.3207|-84.0334|12552|Graphic designer|2000-01-06|62815058136|adults_2550_female_urban.json
844-04-7714|3572781050922217|Jason|Singleton|M|0518 Lucero Fields|Melbourne|FL|32901|28.0691|-80.62|139650|Visual merchandiser|1977-04-22|20347208422|adults_2550_male_urban.json
689-41-2773|3580660138241271|Amanda|Franklin|F|04485 Matthew Port Apt. 971|Ogdensburg|WI|54962|44.4268|-88.9932|1110|Commercial horticulturist|2005-09-01|102727075425|young_adults_female_rural.json
089-24-5202|3520357134324069|Michele|Thompson|F|563 Joshua Flats|Virginia Beach|VA|23452|36.8348|-76.0961|437994|Editor, film/video|1949-10-02|326328515090|adults_50up_female_urban.json
451-34-1515|30595587209621|Joshua|Clark|M|4358 Davis Trail Apt. 437|Marana|AZ|85653|32.4047|-111.2736|22873|Games developer|1967-10-04|567430885007|adults_50up_male_urban.json
191-61-2291|30559690515027|Jennifer|Cook|F|54278 Karen Mill|Lake Forest|CA|92630|33.6437|-117.6868|59182|Warehouse manager|1973-02-25|650500480945|adults_50up_female_urban.json
446-94-6543|30345957640389|Brian|Simmons|M|690 William Hills Apt. 922|San Gabriel|CA|91776|34.089|-118.0955|62463|Lecturer, further education|1984-01-03|339690675628|adults_2550_male_urban.json
145-45-7516|6011702324412332|Jeffrey|Ramsey|M|850 Moore Courts|Minneapolis|MN|55426|44.955|-93.3829|1022298|Public affairs consultant|2004-08-29|753980774675|young_adults_male_urban.json
218-61-6166|30316252654698|Jennifer|Jones|F|903 Katrina Land Suite 580|Sherman|TX|75090|33.6435|-96.6075|46563|Tree surgeon|1937-04-08|827207137194|adults_50up_female_urban.json
080-83-3770|4303461562624460|Michael|Castillo|M|2268 Steven Corner Suite 160|Miami|FL|33169|25.9441|-80.2144|1737737|Designer, multimedia|1995-05-17|138809158775|adults_2550_male_urban.json
394-88-7450|675966046418|Lindsey|Lang|F|575 Rodriguez Fall Suite 861|Creston|IA|50801|41.0499|-94.3471|9590|Dealer|1977-12-22|369397066379|adults_2550_female_urban.json
725-76-4225|4607401775091|Michael|King|M|408 White Knolls Suite 075|Colorado Springs|CO|80906|38.7902|-104.8199|525713|Human resources officer|1967-09-15|41386230573|adults_50up_male_urban.json
366-94-0600|180032181227641|Haley|Ellis|F|897 Charles Landing|Peyton|CO|80831|38.9541|-104.5472|21993|Arboriculturist|1992-07-11|666350219258|adults_2550_female_urban.json
654-13-6258|213154660241611|Rebecca|Duncan|F|883 Nicholas Mountains Apt. 642|Connersville|IN|47331|39.6435|-85.1464|23429|Health and safety inspector|1946-06-15|736593604664|adults_50up_female_urban.json
409-24-4669|4630624479513305310|Logan|Chandler|M|695 Alvarez Point Apt. 555|Beaverton|OR|97007|45.4505|-122.8652|183865|Logistics and distribution manager|1985-03-11|488864467814|adults_2550_male_urban.json
875-96-8176|4646091785135|Paul|Moreno|M|5770 Colleen Expressway Suite 966|Louisville|KY|40218|38.189|-85.654|736284|Advice worker|1950-12-15|611104644344|adults_50up_male_urban.json
241-49-8808|4911633194226864|Harold|Robinson|M|5158 Perez Lodge Suite 747|Ithaca|NY|14850|42.4028|-76.484|66641|Designer, graphic|1967-05-22|961745872624|adults_50up_male_urban.json
296-01-8728|372169666309326|Leonard|Gordon|M|960 Bishop Expressway|Midlothian|VA|23112|37.431|-77.6545|88279|Teacher, adult education|2003-08-17|518082556633|young_adults_male_urban.json
380-03-9853|4883275327352417|Stephanie|Clark|F|3973 Teresa Parkway Apt. 952|Wheaton|IL|60189|41.8397|-88.0887|59488|Financial risk analyst|1980-10-31|792259168873|adults_2550_female_urban.json
008-96-0530|4876164819807709|Eileen|Ross|F|6876 Dale Vista|Appleton|WI|54911|44.2773|-88.3976|116633|Garment/textile technologist|1934-01-29|909493428775|adults_50up_female_urban.json
811-15-2769|375237341517733|Nicole|Peterson|F|7494 Kathleen Drive Suite 035|Queensbury|NY|12804|43.329|-73.6818|26540|Surveyor, rural practice|1966-02-09|783241936602|adults_50up_female_urban.json
734-21-9301|4774222946430390|Eric|Silva|M|8867 Teresa Row Apt. 985|Abilene|TX|79602|32.4178|-99.7214|124196|Scientist, research (medical)|1975-08-03|413924735462|adults_50up_male_urban.json
497-83-2771|180027601534337|Brittany|Franklin|F|357 Hudson Route|Reno|NV|89511|39.4151|-119.7668|276896|Administrator, charities/voluntary organisations|1984-07-20|823946427847|adults_2550_female_urban.json
802-68-3742|3550615814888106|Jillian|Mills|F|2337 Billy Rest|Miami|FL|33177|25.5968|-80.4046|1737737|Geographical information systems officer|1963-01-14|307313395397|adults_50up_female_urban.json
195-94-1044|4033399771805131|John|Ramos|M|18939 Evans Branch Suite 173|Rapid City|SD|57701|44.1415|-103.2052|90647|Theme park manager|1982-05-19|699245439987|adults_2550_male_urban.json
468-01-4125|6572587844483546|Michael|Gordon|M|27058 Simpson Fall Apt. 641|Louisville|KY|40217|38.2174|-85.7404|736284|Probation officer|1972-01-04|701550402279|adults_50up_male_urban.json
843-24-3172|2243484587149393|Michael|Morris|M|2292 Frye Mountains|Jackson|MS|39209|32.3184|-90.2446|233060|Therapist, nutritional|1971-11-25|458654182972|adults_50up_male_urban.json
276-30-4307|30452455574696|James|Butler|M|65274 Lori Flats Apt. 445|Nashville|TN|37207|36.2195|-86.774|431336|Aeronautical engineer|1988-04-26|469533752431|adults_2550_male_urban.json
334-72-9175|3539874113257978|Tiffany|Arroyo|F|734 Brown Centers Suite 485|Cecil|AL|36013|32.2937|-85.9827|562|Primary school teacher|1988-08-10|313204503271|adults_2550_female_rural.json
138-96-1213|372294938173597|Kimberly|Guerrero|F|021 Krueger Lake Suite 325|Southampton|PA|18966|40.1868|-75.0071|37999|Psychotherapist|1938-11-22|503489061585|adults_50up_female_urban.json
204-87-4244|4216667080850960851|Richard|Vasquez|M|119 Terri Tunnel Apt. 828|San Jose|CA|95111|37.2827|-121.8265|973849|Chartered loss adjuster|1979-06-09|672026861824|adults_2550_male_urban.json
196-97-1198|4477251295786060|Kenneth|Smith|M|03562 Foley Prairie Suite 873|Fairfax|VA|22030|38.8458|-77.3242|151929|Teacher, special educational needs|1986-12-10|390521432741|adults_2550_male_urban.json
733-74-2501|4342108902851|Tina|Murphy|F|33426 Hall Forge Suite 027|Madison|WI|53711|43.0356|-89.4526|272940|Community pharmacist|2003-04-11|27380905918|young_adults_female_urban.json
762-95-3418|6011776336911283|Thomas|Ramsey|M|31795 Perry Fords|Huntingdon|PA|16652|40.5023|-78.005|18028|Chemical engineer|1958-07-27|557485858302|adults_50up_male_urban.json
262-66-1835|30006661554163|Theresa|Pearson|F|167 Stephanie Harbor|Baltimore|MD|21215|39.3446|-76.6794|635495|Jewellery designer|1970-05-18|154813683149|adults_50up_female_urban.json
182-73-0152|4270093459626222|Taylor|Sanford|F|1207 Kevin Road|Emmett|ID|83617|43.9089|-116.4927|15422|Midwife|1979-01-30|927322011674|adults_2550_female_urban.json
329-04-0424|347026086982219|Alexis|Prince|F|1177 Chase Plain|Vestal|NY|13850|42.0771|-76.0118|22004|Printmaker|1942-11-28|941175104607|adults_50up_female_urban.json
653-01-5103|38425859177938|Calvin|Robertson|M|11649 John Glen|North Salt Lake|UT|84054|40.8446|-111.9191|16196|Electrical engineer|1972-09-20|724689961870|adults_50up_male_urban.json
728-60-9680|180025652906032|William|Smith|M|26509 Webb Key|Verona|WI|53593|42.9999|-89.5522|19225|Emergency planning/management officer|1954-11-05|956183041136|adults_50up_male_urban.json
592-52-7408|4948714855240|Glen|Wiggins|M|158 Brown Lakes Suite 082|Foley|MO|63347|39.053|-90.7775|3078|Chief Marketing Officer|1981-04-15|912497728410|adults_2550_male_urban.json
564-92-4845|4476818268323039|Nicholas|Gomez|M|880 Ryan Square|Stanton|CA|90680|33.7991|-117.9956|29945|Set designer|1988-11-23|408738093816|adults_2550_male_urban.json
697-22-3708|3589634064686776|Erica|Griffith|F|14843 Brian Loop Apt. 272|Russellville|TN|37860|36.2567|-83.1914|4113|Financial manager|1942-02-19|864968782067|adults_50up_female_urban.json
430-51-9690|4513426192371|Charles|Hill|M|18481 Hall Mill Suite 189|Wykagyl|NY|10804|40.9491|-73.7863|14146|Programme researcher, broadcasting/film/video|1996-02-26|77969447328|adults_2550_male_urban.json
773-93-5594|4641769274381199537|Sheila|Ortega|F|0144 Bowman Isle Suite 451|Bronx|NY|10469|40.8702|-73.8495|1382480|Administrator, Civil Service|1992-12-08|782118402127|adults_2550_female_urban.json
249-75-8110|4417899698601|Kyle|Garza|M|113 Carpenter Station|Warner Robins|GA|31088|32.5934|-83.6416|81138|Trade mark attorney|1968-01-01|895164940732|adults_50up_male_urban.json
763-06-5691|4798066039205140|Tammie|Pham|F|5553 Griffin Causeway Suite 742|Zephyrhills|FL|33542|28.2303|-82.1779|94033|Engineer, manufacturing systems|1991-04-05|848507201049|adults_2550_female_urban.json
664-42-6576|347155983541164|Erik|Crawford|M|3475 Shaffer Lake|Houston|TX|77065|29.9319|-95.6106|2906700|Designer, jewellery|1965-07-02|188803791662|adults_50up_male_urban.json
115-25-9533|4882691311964258562|Brandi|Cruz|F|915 Scott Canyon Apt. 824|Norfolk|VA|23507|36.8645|-76.3004|242803|Agricultural engineer|1995-05-29|246936966829|adults_2550_female_urban.json
225-32-3701|30320430977682|Kristen|Carroll|F|89696 Mann Lakes Suite 655|Ada|OK|74820|34.78|-96.6924|30802|Farm manager|1987-09-17|594080540921|adults_2550_female_urban.json
710-18-5271|3589218785193583|Roberto|Walker|M|079 Crawford Mews Apt. 208|Rapid City|SD|57701|44.1415|-103.2052|90647|Production assistant, radio|1961-04-21|715365440842|adults_50up_male_urban.json
356-62-2423|2281494097626379|Eric|Terry|M|3986 Katie Springs Suite 090|Prattville|AL|36067|32.4715|-86.4831|46043|Materials engineer|2001-07-01|131372087427|young_adults_male_urban.json
073-79-1043|180023392207159|Brandon|Shah|M|6725 Cody Knoll Apt. 647|Morrisdale|PA|16858|41.0001|-78.2357|3688|Chemical engineer|1995-03-08|284260548113|adults_2550_male_urban.json
233-45-1337|371840908051204|Tracey|Rice|F|6409 Villarreal Extensions|Carlisle|PA|17013|40.2417|-77.1983|55373|Energy engineer|1992-06-17|681338501091|adults_2550_female_urban.json
549-28-5657|5595927282709082|Stacy|Leon|F|4152 Rachel Parks|Dillingham|AK|99576|59.0402|-158.5231|2603|Engineer, automotive|1958-12-24|170095751791|adults_50up_female_urban.json
346-59-8979|6518153523736055|Anthony|Haas|M|918 Elizabeth Islands Suite 834|Berwyn|IL|60402|41.8347|-87.7914|63448|IT sales professional|1987-12-27|490208135304|adults_2550_male_urban.json
300-81-6985|6561707158796472|Willie|Townsend|M|031 Mcclain Summit|Dayton|OH|45419|39.7155|-84.1637|479994|Teacher, English as a foreign language|1975-11-24|191309813587|adults_50up_male_urban.json
757-07-8754|501846358064|Parker|Warren|M|503 Stephen Ferry|Lawrence|MA|01841|42.7115|-71.167|76383|Environmental consultant|1950-09-13|350952131121|adults_50up_male_urban.json
209-64-3388|3506314035263563|Amanda|Thomas|F|469 Harris Wells|Iowa City|IA|52240|41.6355|-91.5016|77509|Government social research officer|1965-11-25|757671759353|adults_50up_female_urban.json
844-53-6179|4749060723111271286|Erin|Harding|F|648 Mitchell Port Suite 116|Corona|CA|92879|33.8797|-117.5354|233717|Engineer, drilling|2010-04-07|98570397425|young_adults_female_urban.json
510-26-2083|213177113062110|Dana|Gilbert|F|279 Elizabeth Parkway Apt. 350|Edenton|NC|27932|36.0908|-76.6224|12562|Teacher, adult education|1958-06-15|374318041477|adults_50up_female_urban.json
257-23-5737|30306624813239|Gabriella|Griffith|F|1398 Hawkins Divide|Philadelphia|PA|19123|39.966|-75.151|1526206|Sports development officer|1976-05-25|352033457692|adults_2550_female_urban.json
702-09-6717|213192550213068|April|Brown|F|130 Andrew View Suite 964|Ponca City|OK|74601|36.7031|-97.0784|32558|Warden/ranger|1984-06-23|495582391252|adults_2550_female_urban.json
244-88-8038|3557727853242641|Sonia|Richardson|F|4207 Page Plains|Casa Grande|AZ|85194|32.8984|-111.6261|62569|Ergonomist|1956-09-20|442327898749|adults_50up_female_urban.json
642-46-3410|6567776755562839|Danielle|Marquez|F|957 Brooks Inlet|Springfield|GA|31329|32.3697|-81.3618|9034|Engineer, production|1987-04-04|156306012771|adults_2550_female_urban.json
556-84-7411|4033582686270369241|Victoria|Becker|F|693 Robert Mountain|Winkelman|AZ|85192|33.0057|-110.7727|2120|Financial trader|1977-04-02|815476979831|adults_2550_female_rural.json
499-41-8694|3511100051553232|Elizabeth|Jones|F|775 Keith Courts Apt. 226|Bluffton|SC|29910|32.2513|-80.8721|33954|Commissioning editor|1962-05-27|449332129349|adults_50up_female_urban.json
566-81-7694|3531271026767201|Kevin|Huerta|M|9927 Tara Skyway Suite 515|Kingston|NH|03848|42.9133|-71.0639|6020|Broadcast presenter|1979-02-15|146790108627|adults_2550_male_urban.json
694-51-2450|2235415970996255|Samuel|Lee|M|075 Brett Garden Suite 476|Los Angeles|CA|90034|34.029|-118.4005|2383912|Leisure centre manager|1981-04-05|296526499506|adults_2550_male_urban.json
778-85-7506|4580290904637664|Andrew|Powers|M|5866 Anderson Key Suite 837|Camp Lejeune|NC|28547|34.6909|-77.3614|21884|Herbalist|1991-07-18|91339663037|adults_2550_male_urban.json
688-11-5221|213102131251297|Robert|Maxwell|M|05912 Welch Isle|Seattle|WA|98108|47.5413|-122.3129|837792|Claims inspector/assessor|1983-10-20|135774933611|adults_2550_male_urban.json
143-26-1330|4106330165837374|Lisa|Lopez|F|907 William Common Apt. 342|Spokane|WA|99208|47.7374|-117.4352|342856|Special effects artist|1974-06-18|769612379088|adults_50up_female_urban.json
780-10-3084|4326949684364539|Kerry|Pena|F|2101 Cooper Street Apt. 961|Inglewood|CA|90304|33.9379|-118.3586|135222|Product designer|1975-03-26|741930984619|adults_50up_female_urban.json
603-99-5923|3594575757475832|Crystal|Jackson|F|7756 Melton Mountain Suite 226|La Puente|CA|91744|34.0289|-117.9373|115525|Personnel officer|1969-04-19|29848451208|adults_50up_female_urban.json
808-41-6250|4650622923106724|Devin|Gonzalez|M|2484 James Rest Suite 662|Torrance|CA|90501|33.8268|-118.3118|174353|Ranger/warden|2002-10-04|734306692746|young_adults_male_urban.json
109-09-5297|3594238736704257|Lydia|Sutton|F|192 Peterson Landing Apt. 597|Wilkes Barre|PA|18702|41.2208|-75.7736|74653|Biomedical scientist|2000-07-22|489702334696|adults_2550_female_urban.json
253-27-5345|3557485953259391|Leon|Li|M|9705 Patrick Drive|Murrieta|CA|92563|33.569|-117.1783|115971|Youth worker|1964-08-22|87280843357|adults_50up_male_urban.json
474-78-4359|2463425073305596|John|Thomas|M|7598 Madison Rue Apt. 991|League City|TX|77573|29.5173|-95.0963|71580|Hotel manager|1971-10-16|67574524011|adults_50up_male_urban.json
200-68-8260|4660443240061572768|Kristi|Wheeler|F|47439 Mitchell Radial Apt. 501|Seattle|WA|98133|47.7377|-122.3431|837792|Associate Professor|1966-03-02|360209190597|adults_50up_female_urban.json
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Ferndale|MI|48220|42.4586|-83.1363|22319|Farm manager|1984-05-26|829323221273|adults_2550_male_urban.json
366-44-1330|6517680866281373|Caitlin|Farmer|F|30800 Timothy Canyon Apt. 322|Nanjemoy|MD|20662|38.4462|-77.1983|2934|Restaurant manager, fast food|1969-05-22|353559384303|adults_50up_female_urban.json
650-86-6485|676147068107|Christina|Johnson|F|705 Bonnie Land|Clarkston|GA|30021|33.8101|-84.2388|21989|Sales executive|1932-02-05|914392434026|adults_50up_female_urban.json
218-20-8786|676394485863|Christopher|Harris|M|3546 Debra Mission Apt. 798|Honolulu|HI|96826|21.2941|-157.8284|403114|Optician, dispensing|1998-04-11|202742170531|adults_2550_male_urban.json
397-14-3369|4394570394380|Alexander|Smith|M|3765 Joyce Rapids|Port Ludlow|WA|98365|47.9222|-122.6896|4528|Diagnostic radiographer|1955-12-08|540825799270|adults_50up_male_urban.json
612-37-4072|2720100900404768|Nicholas|Ali|M|53365 Joshua Shoal|Lake Arthur|LA|70549|30.091|-92.6825|3948|Advertising copywriter|1986-07-06|847386180903|adults_2550_male_urban.json
123-39-2324|4310720113798440979|Amy|Holt|F|66007 Rivas Loop|Lubbock|TX|79414|33.5497|-101.9187|254282|Economist|1930-11-29|17063506144|adults_50up_female_urban.json
046-85-1033|4734043370096873043|Jackson|George|M|8255 Malik Route Suite 629|Springfield|OH|45505|39.9106|-83.7856|101826|Operational investment banker|1972-01-11|512699308134|adults_50up_male_urban.json
786-38-2419|4865619425577825|Stacy|Cooper|F|582 Tiffany Turnpike|Beltsville|MD|20705|39.0455|-76.9242|26188|Engineer, land|1948-08-17|763751208644|adults_50up_female_urban.json
844-54-1834|213181904823573|Audrey|Dennis|F|686 Barbara Summit Suite 137|Chandler|AZ|85225|33.3105|-111.8239|255641|Designer, furniture|1996-04-30|763792714260|adults_2550_female_urban.json
193-92-0010|213172143643815|Trevor|Lee|M|41321 Jon Crest|Atlanta|GA|30328|33.9335|-84.3958|900273|Pharmacist, hospital|1982-04-30|394900229484|adults_2550_male_urban.json
011-90-9791|4653469979907075502|David|Wells|M|169 Avery Spur Suite 060|Saint Cloud|MN|56301|45.541|-94.1819|74438|Ranger/warden|1966-03-28|995397538040|adults_50up_male_urban.json
259-70-1509|2241765397054878|Daniel|Jenkins|M|290 Jones Falls|Shawnee Mission|KS|66227|38.9747|-94.8681|370212|Psychologist, educational|1984-04-06|765684182938|adults_2550_male_urban.json
821-69-0799|4872742049561213776|Danielle|Hughes|F|0423 Glenn Prairie|Bronx|NY|10472|40.8295|-73.8716|1382480|Research officer, political party|1978-09-22|782666446589|adults_2550_female_urban.json
718-15-1664|4299077560858169|John|Ramirez|M|11457 Hunter Gardens Apt. 102|Bagwell|TX|75412|33.8361|-95.1487|778|Chartered legal executive (England and Wales)|1954-08-03|204313400834|adults_50up_male_rural.json
457-85-8945|377129618033247|Casey|Miles|M|0801 Richards Branch|Las Vegas|NV|89104|36.152|-115.1092|1417793|Immunologist|1960-04-26|892839453531|adults_50up_male_urban.json
250-62-3499|4773126881224|Shannon|Thomas|F|8192 Courtney Loop|Springfield|MA|01109|42.1145|-72.5543|144116|Medical illustrator|1969-07-28|248840133947|adults_50up_female_urban.json
417-08-7076|586035679321|Karen|Avery|F|239 Crawford Club Suite 906|Conway|SC|29526|33.8731|-79.0557|61060|Brewing technologist|1981-07-29|92606739113|adults_2550_female_urban.json
796-19-0655|376475489547877|James|Pitts|M|5175 John Grove|Rego Park|NY|11374|40.7278|-73.8602|43600|Geoscientist|1947-05-11|317289641770|adults_50up_male_urban.json
234-41-5312|4543586449634|Randy|Zamora|M|435 Harris Mountain|Goshen|CT|06756|41.8335|-73.2429|2853|Television camera operator|1999-06-28|191212427988|adults_2550_male_urban.json
741-38-4048|4275367497850|Charles|Obrien|M|68601 Lisa Glens Suite 789|Crystal Lake|IL|60014|42.2308|-88.3324|59670|Health and safety inspector|1958-01-20|624965494773|adults_50up_male_urban.json
